latitude,longitude,ef_scale,year
29.65,-81.22,2,1950
28.58,-81.37,1,1950
28.5,-81.37,2,1950
29.13,-81.35,1,1950
29.73,-84.98,1,1950
30.8,-85.2,0,1950
30.35,-81.75,1,1951
27.75,-81.8,2,1951
27.77,-82.63,1,1951
27.78,-81.53,2,1951
28.12,-82.03,1,1951
27.1,-82.48,2,1951
29.85,-84.68,1,1951
30.18,-82.63,1,1951
27.73,-82.43,2,1951
30.47,-85.25,1,1952
30.5,-84.23,2,1952
30.17,-85.7,2,1952
26.57,-80.12,1,1952
30.17,-85.7,1,1952
28.55,-82.38,0,1952
27.93,-82.82,2,1952
27.77,-82.62,1,1952
27.75,-82.65,1,1952
26.77,-80.22,1,1952
26.5,-81.83,0,1953
30.4,-85.87,2,1953
25.67,-80.45,0,1953
30.3,-81.53,1,1953
30.2,-85.8,2,1953
30.62,-84.28,2,1953
28.57,-82.48,1,1953
27.83,-82.17,2,1953
28.57,-81.75,1,1953
30.37,-85.45,2,1953
27.38,-80.33,1,1953
30.17,-85.7,2,1953
30.38,-87.25,0,1953
27.82,-82.83,1,1953
24.55,-81.77,1,1953
27.82,-82.7,0,1953
28.43,-81.37,1,1953
30.17,-81.7,1,1953
27.43,-80.5,0,1953
25.83,-80.3,0,1953
28.1,-80.7,1,1953
30.9,-87.1,1,1954
30.33,-85.67,2,1954
29.82,-85.25,1,1954
27.88,-81.85,0,1954
25.75,-80.2,0,1954
30.15,-82.95,2,1954
25.92,-80.5,0,1954
26.47,-80.4,0,1954
27.4,-80.37,0,1954
27.75,-82.75,1,1954
27.42,-80.33,3,1954
28.35,-80.68,0,1954
26.02,-80.15,2,1954
26.23,-80.1,1,1955
27.4,-82.63,2,1955
30.75,-85.1,1,1955
28.62,-81.42,1,1955
30.5,-87.25,2,1955
26.05,-80.17,1,1955
26.62,-80.75,0,1955
24.57,-81.62,0,1955
27.2,-80.75,1,1955
26.7,-80.7,0,1955
26.75,-80.05,0,1955
27.13,-82.3,0,1955
25.95,-80.15,0,1956
27.45,-82.53,2,1956
26.0,-80.23,3,1956
30.43,-87.23,3,1956
28.0,-81.92,0,1956
26.7,-80.1,0,1956
27.2,-80.25,0,1956
30.1,-85.22,2,1956
30.28,-83.75,2,1956
29.9,-82.8,2,1956
25.77,-80.37,0,1957
30.6,-84.58,2,1957
27.9,-82.3,0,1957
30.45,-87.2,1,1957
28.07,-81.95,0,1957
26.75,-80.93,1,1957
28.07,-81.8,0,1957
29.63,-82.62,2,1957
29.18,-81.77,1,1957
30.1,-81.77,2,1957
29.38,-81.65,0,1957
30.3,-81.73,2,1957
30.23,-81.68,2,1957
24.72,-81.75,1,1957
30.33,-81.73,0,1957
30.33,-81.7,0,1957
29.83,-83.58,2,1957
27.17,-82.5,1,1958
26.82,-80.67,3,1958
27.53,-82.63,3,1958
27.3,-82.53,1,1958
28.08,-82.17,0,1958
28.0,-81.7,1,1958
28.25,-80.67,1,1958
27.22,-81.87,2,1958
28.25,-82.73,1,1958
26.47,-80.17,2,1958
30.7,-86.75,2,1958
27.67,-82.62,4,1958
27.7,-82.5,1,1958
29.87,-81.3,3,1958
27.5,-80.57,3,1958
26.62,-82.1,1,1958
26.7,-80.07,1,1958
26.47,-80.07,1,1958
29.95,-85.42,2,1958
28.07,-80.85,0,1958
27.77,-80.73,0,1958
28.03,-81.8,0,1958
30.27,-82.0,0,1958
26.48,-80.03,1,1958
26.5,-80.07,1,1958
27.4,-82.55,1,1958
29.12,-81.35,1,1959
27.2,-80.25,0,1959
26.43,-82.1,0,1959
28.35,-82.2,2,1959
28.57,-81.27,2,1959
28.65,-80.85,2,1959
30.33,-87.3,1,1959
30.4,-87.32,2,1959
28.0,-82.58,1,1959
25.73,-80.28,3,1959
26.92,-80.18,2,1959
26.6,-81.9,1,1959
25.9,-80.5,0,1959
29.87,-81.3,1,1959
28.83,-81.17,0,1959
26.1,-80.2,0,1959
30.42,-83.28,1,1959
27.25,-80.83,1,1959
26.45,-82.05,2,1960
27.47,-80.33,0,1960
30.32,-81.77,0,1960
30.62,-87.3,2,1960
27.75,-81.53,1,1960
30.17,-85.85,2,1960
28.0,-82.42,1,1960
30.47,-81.58,2,1960
30.2,-82.63,3,1960
30.25,-81.75,0,1960
28.13,-81.93,1,1960
28.05,-82.48,1,1960
28.0,-82.17,0,1960
27.58,-82.77,0,1960
30.85,-86.27,2,1960
28.55,-81.88,2,1960
30.47,-84.3,2,1960
30.18,-85.72,2,1960
26.75,-80.93,0,1960
27.72,-82.43,1,1960
26.22,-81.78,1,1960
30.0,-81.68,2,1960
27.68,-80.9,1,1960
28.87,-80.85,0,1960
29.37,-81.07,0,1960
30.3,-85.85,1,1960
30.15,-85.6,2,1960
29.82,-85.28,0,1960
30.32,-87.25,1,1960
26.35,-80.1,1,1960
28.0,-82.4,1,1960
27.62,-80.4,0,1961
30.72,-86.7,1,1961
29.73,-84.98,2,1961
30.48,-84.55,2,1961
27.9,-82.5,1,1961
28.0,-82.5,1,1961
28.5,-81.4,1,1961
26.0,-80.25,0,1961
30.52,-82.97,1,1961
30.68,-81.4,0,1961
28.2,-81.5,1,1961
30.3,-81.4,1,1961
29.78,-81.43,2,1961
26.08,-80.15,2,1961
26.75,-80.1,0,1961
27.75,-82.63,2,1961
30.58,-84.8,2,1961
30.32,-85.05,0,1961
27.33,-80.8,0,1961
27.5,-80.35,0,1961
30.2,-81.47,0,1961
27.55,-81.83,1,1961
29.05,-80.3,2,1961
27.6,-82.55,2,1961
29.17,-81.87,2,1962
25.8,-80.25,1,1962
30.77,-86.6,2,1962
30.77,-86.6,2,1962
30.37,-86.5,2,1962
30.62,-87.1,3,1962
30.5,-87.33,1,1962
30.5,-86.5,1,1962
30.18,-85.73,1,1962
25.9,-81.9,2,1962
30.4,-82.6,1,1962
26.4,-81.83,2,1962
27.45,-80.33,1,1962
30.62,-87.05,2,1962
26.15,-80.43,0,1962
29.9,-81.3,0,1962
25.92,-80.4,0,1962
26.78,-80.07,0,1962
26.98,-82.0,2,1963
27.75,-80.45,2,1963
26.82,-80.67,1,1963
28.02,-82.13,2,1963
27.9,-81.58,2,1963
28.55,-80.8,1,1963
30.72,-86.05,2,1963
27.9,-81.63,2,1963
27.73,-82.75,1,1963
29.92,-84.47,1,1963
25.78,-80.33,0,1963
25.78,-80.33,0,1963
24.55,-81.78,1,1963
28.57,-81.58,1,1963
26.7,-80.07,1,1963
28.47,-80.73,2,1963
30.42,-87.33,2,1963
30.4,-81.7,1,1963
28.0,-82.5,2,1963
28.82,-81.65,1,1963
28.85,-81.3,1,1963
27.8,-82.78,2,1963
27.9,-82.8,2,1963
27.8,-82.67,1,1963
27.02,-80.47,1,1963
29.35,-81.75,1,1963
28.87,-80.87,1,1963
30.72,-86.05,2,1963
25.75,-80.25,1,1964
25.9,-81.5,1,1964
26.35,-80.08,1,1964
26.53,-80.07,1,1964
27.05,-80.12,2,1964
26.47,-80.07,2,1964
26.72,-80.07,1,1964
28.13,-80.63,2,1964
26.07,-80.2,2,1964
30.4,-87.3,1,1964
30.4,-86.58,3,1964
28.03,-81.9,1,1964
29.18,-82.2,2,1964
30.5,-81.7,1,1964
29.2,-81.0,0,1964
27.3,-81.2,0,1964
24.68,-81.35,1,1964
27.75,-82.77,1,1964
30.03,-84.38,2,1964
30.72,-87.33,2,1964
28.73,-81.62,2,1964
30.43,-81.65,1,1964
28.15,-82.47,0,1964
26.62,-81.97,2,1964
28.3,-82.3,1,1964
27.5,-82.6,1,1964
30.12,-83.57,1,1964
30.4,-81.7,2,1964
28.1,-81.55,2,1964
25.9,-80.75,0,1964
28.03,-82.12,2,1964
25.9,-80.25,0,1964
29.7,-82.3,0,1964
27.8,-82.75,1,1964
28.62,-80.8,1,1964
26.07,-80.23,1,1964
29.03,-80.93,0,1964
26.25,-80.2,1,1965
26.1,-80.17,3,1965
26.62,-81.87,2,1965
26.5,-81.75,1,1965
26.55,-80.1,2,1965
30.4,-86.67,2,1965
30.42,-84.3,0,1965
30.4,-83.0,2,1965
30.05,-83.17,1,1965
26.13,-81.8,0,1965
24.72,-81.1,1,1965
24.7,-81.37,0,1965
29.48,-81.68,1,1966
29.77,-82.02,0,1966
28.22,-82.72,1,1966
28.05,-82.67,1,1966
27.92,-82.8,4,1966
27.7,-82.63,2,1966
30.62,-87.02,0,1966
30.63,-87.03,1,1966
28.82,-81.27,1,1966
27.65,-80.4,0,1966
25.82,-81.1,0,1966
24.55,-81.78,2,1966
27.92,-82.75,1,1966
25.75,-80.25,0,1966
25.6,-80.3,1,1966
30.8,-85.23,1,1966
30.8,-85.23,0,1966
27.5,-82.58,0,1966
26.63,-81.87,0,1966
28.8,-81.25,2,1966
28.05,-82.67,0,1966
28.23,-82.15,1,1966
29.7,-82.3,1,1966
27.5,-82.55,1,1966
29.67,-82.35,2,1966
30.0,-81.7,1,1966
27.97,-82.8,0,1966
27.8,-80.48,0,1966
30.43,-87.27,3,1967
30.4,-86.62,2,1967
30.6,-86.2,3,1967
30.77,-85.77,2,1967
30.07,-85.57,3,1967
30.5,-85.1,2,1967
30.0,-85.2,2,1967
27.92,-81.75,1,1967
27.9,-82.78,2,1967
26.32,-80.1,1,1967
27.62,-81.5,1,1967
29.62,-81.83,2,1967
27.5,-81.45,1,1967
27.2,-81.8,1,1967
28.7,-81.07,1,1967
30.58,-84.58,2,1967
26.53,-80.05,1,1967
28.5,-81.35,2,1967
25.47,-80.35,0,1967
27.9,-82.5,1,1967
27.47,-80.3,2,1967
28.62,-80.8,1,1967
26.9,-80.07,1,1967
26.35,-80.1,1,1968
27.42,-82.55,2,1968
25.43,-80.32,0,1968
27.87,-82.85,1,1968
26.97,-82.37,2,1968
28.8,-81.73,1,1968
26.17,-81.83,2,1968
27.1,-82.45,2,1968
27.48,-82.7,1,1968
27.95,-82.45,1,1968
28.37,-82.37,2,1968
27.75,-82.75,1,1968
28.1,-80.6,1,1968
26.2,-81.8,1,1968
26.17,-81.8,2,1968
26.53,-80.2,1,1968
30.35,-87.25,2,1968
30.4,-83.3,1,1968
28.02,-82.77,1,1968
28.05,-81.75,0,1968
25.92,-80.2,2,1968
25.75,-80.42,1,1968
26.38,-80.08,1,1968
29.32,-82.5,0,1968
30.4,-86.48,1,1968
30.8,-85.7,1,1968
30.8,-85.23,1,1968
26.63,-81.85,1,1968
30.35,-83.98,0,1968
27.75,-82.77,1,1968
27.9,-80.6,0,1968
26.67,-80.67,0,1968
30.63,-84.43,1,1968
28.17,-80.6,1,1968
25.77,-80.38,1,1968
28.22,-80.67,1,1968
28.4,-80.65,0,1968
28.1,-81.63,1,1968
25.7,-80.3,1,1968
27.13,-80.2,0,1968
27.97,-82.8,1,1968
27.95,-82.83,1,1968
26.75,-81.8,0,1968
27.0,-82.13,2,1968
28.92,-82.42,1,1968
27.55,-84.3,0,1968
28.07,-80.6,1,1968
28.18,-82.17,1,1968
29.15,-81.05,1,1968
29.28,-81.03,2,1968
25.67,-80.37,0,1968
26.8,-81.9,0,1968
26.68,-80.8,0,1968
25.47,-80.47,0,1968
28.62,-80.8,2,1968
30.18,-81.75,1,1968
30.32,-81.85,1,1968
29.9,-84.55,0,1969
29.23,-81.0,0,1969
27.2,-81.7,0,1969
28.7,-81.98,2,1969
28.8,-82.3,1,1969
27.3,-80.8,2,1969
27.7,-82.63,2,1969
27.95,-82.5,2,1969
26.42,-81.4,1,1969
30.4,-86.85,2,1969
29.6,-84.95,1,1969
30.3,-87.3,1,1969
30.5,-87.33,0,1969
30.38,-86.47,0,1969
30.4,-84.97,1,1969
30.42,-84.98,0,1969
30.4,-85.0,0,1969
30.58,-84.6,2,1969
30.4,-83.3,2,1969
29.6,-82.48,1,1969
25.9,-80.2,0,1969
30.63,-84.4,1,1969
28.6,-81.43,1,1969
26.6,-80.6,0,1969
26.75,-80.63,1,1969
26.63,-80.2,0,1969
30.85,-86.53,1,1969
30.0,-83.83,0,1969
30.57,-87.13,1,1969
30.85,-86.15,0,1969
26.55,-80.47,0,1969
28.4,-82.2,0,1969
25.3,-80.5,0,1969
27.35,-82.52,2,1969
30.48,-86.5,0,1969
28.1,-82.35,1,1969
29.9,-81.48,1,1969
30.47,-82.98,0,1969
27.8,-81.98,2,1969
28.0,-82.2,0,1969
27.5,-82.5,1,1969
27.9,-81.63,1,1969
29.17,-81.0,1,1969
27.72,-80.83,0,1969
28.1,-82.5,1,1969
27.85,-82.38,2,1969
28.8,-81.9,0,1969
28.92,-81.63,0,1969
25.9,-80.45,0,1969
26.13,-80.43,1,1969
26.1,-80.2,1,1969
27.63,-81.5,1,1969
28.62,-81.1,1,1969
30.4,-87.38,0,1969
30.42,-87.0,1,1969
30.12,-83.27,1,1969
29.93,-84.5,1,1969
29.87,-84.67,2,1969
26.83,-80.13,1,1970
27.45,-80.3,2,1970
27.73,-82.42,1,1970
27.73,-82.43,2,1970
27.88,-81.97,0,1970
27.6,-81.5,0,1970
30.42,-86.77,1,1970
29.7,-82.3,2,1970
28.33,-81.52,1,1970
27.07,-82.43,2,1970
27.22,-81.85,2,1970
27.17,-81.85,1,1970
27.52,-81.47,0,1970
28.03,-80.58,1,1970
27.77,-80.58,2,1970
27.17,-82.5,1,1970
26.93,-80.1,2,1970
28.62,-80.8,3,1970
25.8,-80.12,1,1970
30.38,-86.48,1,1970
24.73,-81.4,1,1970
27.2,-80.8,0,1970
28.67,-81.22,1,1970
30.62,-84.63,2,1970
27.07,-80.1,1,1970
28.67,-82.12,0,1970
29.87,-85.17,0,1970
27.17,-81.07,1,1970
27.17,-81.07,1,1970
27.5,-82.5,1,1970
27.5,-82.5,1,1970
29.2,-81.0,0,1970
29.2,-81.0,0,1970
26.47,-80.07,2,1970
29.77,-82.88,2,1970
29.47,-81.27,2,1970
30.7,-81.42,0,1970
30.7,-81.42,0,1970
30.7,-81.42,0,1970
30.7,-81.42,0,1970
28.5,-81.4,1,1970
26.7,-80.67,0,1970
30.5,-86.5,0,1970
30.4,-87.25,0,1970
30.4,-87.23,0,1970
30.4,-87.22,0,1970
30.4,-87.2,0,1970
29.93,-82.95,2,1970
27.97,-82.45,1,1971
28.02,-81.95,2,1971
27.1,-82.45,1,1971
27.13,-82.47,2,1971
27.3,-82.22,1,1971
27.12,-82.38,2,1971
27.02,-82.17,2,1971
30.78,-85.57,0,1971
30.35,-87.17,3,1971
30.37,-87.3,0,1971
29.95,-82.1,2,1971
29.95,-82.03,2,1971
29.9,-81.55,3,1971
26.52,-80.07,0,1971
27.3,-82.5,1,1971
28.37,-82.72,1,1971
27.95,-82.48,0,1971
27.97,-82.47,0,1971
28.08,-81.98,1,1971
27.3,-82.5,1,1971
26.5,-82.0,2,1971
28.58,-81.88,2,1971
28.05,-82.3,0,1971
29.63,-82.62,1,1971
30.47,-87.3,2,1971
30.42,-86.58,2,1971
28.63,-81.42,0,1971
30.5,-86.67,0,1971
30.73,-87.28,1,1971
30.7,-87.05,1,1971
30.75,-86.58,2,1971
30.52,-83.87,1,1971
27.37,-81.4,1,1971
26.2,-80.15,2,1971
27.48,-81.92,1,1971
27.22,-81.38,2,1971
25.8,-80.25,2,1971
28.22,-81.28,0,1971
27.88,-82.33,1,1971
27.75,-82.13,0,1971
27.75,-81.6,0,1971
27.7,-81.53,0,1971
27.9,-81.63,1,1971
28.0,-82.13,1,1971
27.42,-82.55,0,1971
28.02,-81.95,0,1971
26.97,-82.37,1,1971
30.28,-82.98,1,1971
28.3,-81.4,1,1971
29.02,-81.1,2,1971
28.62,-80.82,1,1971
27.33,-82.52,1,1971
27.95,-82.47,1,1971
28.27,-80.67,2,1971
28.27,-80.67,1,1971
27.25,-82.52,0,1971
28.5,-80.5,1,1971
30.47,-87.37,1,1971
30.47,-83.42,0,1971
30.83,-86.6,2,1972
30.88,-86.5,0,1972
29.78,-85.03,2,1972
29.62,-85.0,0,1972
30.4,-84.8,0,1972
30.6,-84.6,2,1972
30.62,-84.62,2,1972
29.92,-84.33,2,1972
30.57,-83.75,1,1972
29.82,-83.58,2,1972
27.0,-80.17,0,1972
25.78,-83.33,0,1972
30.25,-83.2,2,1972
30.5,-87.28,0,1972
30.7,-87.03,2,1972
29.83,-81.67,2,1972
27.92,-82.83,0,1972
27.42,-82.17,2,1972
27.42,-82.58,2,1972
28.5,-81.42,1,1972
28.75,-81.17,1,1972
27.75,-82.25,1,1972
30.83,-85.17,1,1972
30.58,-85.17,1,1972
30.28,-85.98,0,1972
30.62,-87.03,1,1972
30.4,-84.33,2,1972
30.4,-84.42,2,1972
29.83,-81.55,0,1972
29.77,-82.05,1,1972
29.87,-82.08,1,1972
30.58,-87.3,0,1972
29.97,-82.97,0,1972
28.57,-82.42,0,1972
28.67,-81.5,1,1972
28.7,-81.33,1,1972
28.7,-81.32,0,1972
27.83,-82.5,2,1972
28.73,-80.75,2,1972
28.52,-80.7,2,1972
27.9,-82.25,2,1972
26.68,-80.27,1,1972
28.68,-81.57,1,1972
30.42,-87.25,1,1972
30.67,-87.08,2,1972
29.92,-85.17,1,1972
26.12,-80.17,2,1972
30.83,-86.67,1,1972
30.62,-87.38,0,1972
29.07,-81.3,2,1972
30.57,-85.0,2,1972
27.33,-82.5,0,1972
24.62,-81.68,2,1972
24.57,-81.8,2,1972
24.83,-80.88,1,1972
27.43,-81.0,1,1972
26.43,-82.12,2,1972
26.62,-82.17,2,1972
28.13,-81.7,1,1972
26.62,-81.63,2,1972
28.2,-82.17,1,1972
26.8,-80.1,1,1972
27.22,-80.97,0,1972
28.0,-80.57,2,1972
28.37,-80.67,3,1972
28.47,-80.53,3,1972
28.75,-81.08,1,1972
30.98,-87.27,0,1972
30.97,-85.6,2,1972
30.62,-84.67,1,1972
30.53,-84.77,1,1972
30.4,-85.7,0,1972
28.12,-81.63,1,1972
30.33,-81.67,1,1972
28.83,-81.25,2,1972
29.13,-81.3,2,1972
24.63,-81.67,1,1972
30.4,-86.6,0,1973
27.92,-82.92,2,1973
26.6,-81.83,1,1973
25.42,-80.42,2,1973
25.47,-80.33,1,1973
30.33,-87.17,1,1973
30.72,-87.3,0,1973
30.47,-87.2,0,1973
28.02,-81.97,1,1973
27.87,-82.17,1,1973
28.33,-82.17,1,1973
28.27,-81.47,2,1973
28.52,-81.43,2,1973
28.5,-80.8,2,1973
27.13,-80.2,2,1973
27.77,-82.78,1,1973
28.22,-82.17,2,1973
28.03,-81.72,1,1973
28.1,-81.67,2,1973
28.42,-80.75,1,1973
27.32,-81.38,1,1973
29.07,-82.1,2,1973
30.52,-84.37,1,1973
30.5,-81.5,1,1973
30.2,-85.8,1,1973
30.2,-83.17,0,1973
29.0,-82.13,0,1973
27.5,-82.5,1,1973
28.17,-82.08,1,1973
30.43,-84.98,1,1973
29.55,-82.1,2,1973
27.42,-82.5,0,1973
27.4,-82.53,0,1973
27.73,-80.42,0,1973
28.55,-81.1,0,1973
26.12,-80.12,0,1973
30.6,-87.3,2,1973
30.23,-86.92,1,1973
30.2,-82.4,0,1973
27.23,-81.73,0,1973
28.2,-82.2,0,1973
26.67,-80.33,0,1973
28.0,-82.83,0,1973
28.8,-81.3,0,1973
27.1,-82.45,1,1973
26.95,-82.35,0,1974
26.97,-82.1,0,1974
26.73,-80.13,0,1974
30.37,-86.65,2,1974
30.65,-84.42,2,1974
30.82,-86.22,1,1974
30.4,-86.33,1,1974
29.7,-85.18,0,1974
28.08,-82.78,1,1974
30.08,-84.5,1,1974
30.33,-82.77,2,1974
27.9,-81.7,0,1974
30.12,-85.72,1,1974
29.92,-85.43,1,1974
30.83,-85.0,1,1974
30.57,-84.73,1,1974
29.73,-84.88,1,1974
29.73,-84.88,1,1974
30.17,-83.58,1,1974
30.28,-82.12,2,1974
30.08,-81.68,2,1974
30.35,-81.67,1,1974
29.92,-81.48,1,1974
29.0,-82.7,1,1974
28.8,-81.63,0,1974
29.17,-81.83,1,1974
28.75,-82.42,1,1974
27.55,-81.67,0,1974
27.17,-80.27,1,1974
28.12,-82.02,0,1974
28.8,-81.87,1,1974
28.78,-81.68,0,1974
28.33,-82.18,1,1974
28.25,-82.72,0,1974
28.22,-82.72,0,1974
30.38,-82.98,1,1974
28.02,-81.9,1,1974
27.83,-82.22,0,1974
26.58,-81.83,0,1974
28.03,-81.98,1,1974
27.33,-82.53,0,1974
26.68,-81.88,0,1974
30.17,-82.98,0,1974
27.2,-80.32,0,1974
27.83,-82.6,0,1974
26.28,-80.23,0,1974
27.98,-82.47,0,1974
27.48,-82.57,0,1974
30.63,-87.03,0,1974
26.45,-81.95,0,1974
26.68,-81.92,0,1974
28.85,-81.67,1,1974
29.18,-82.13,1,1974
30.72,-87.23,1,1974
30.6,-87.15,1,1975
30.18,-85.8,1,1975
29.95,-85.42,0,1975
30.42,-86.4,1,1975
30.35,-87.4,1,1975
30.52,-87.32,0,1975
30.38,-86.58,1,1975
28.9,-82.57,0,1975
29.08,-82.17,3,1975
29.2,-82.2,0,1975
30.4,-86.75,1,1975
30.75,-85.93,0,1975
30.5,-85.67,1,1975
30.17,-85.7,2,1975
29.97,-82.93,1,1975
29.58,-82.42,0,1975
30.07,-84.57,0,1975
26.62,-80.05,0,1975
29.92,-82.72,0,1975
28.22,-82.72,1,1975
30.8,-85.63,1,1975
30.75,-85.27,1,1975
30.58,-84.42,0,1975
30.0,-83.2,2,1975
30.0,-82.27,1,1975
28.83,-82.57,1,1975
26.0,-81.73,0,1975
30.77,-87.23,0,1975
30.93,-86.5,1,1975
29.73,-83.33,1,1975
29.92,-81.33,2,1975
28.55,-82.45,1,1975
26.97,-81.13,1,1975
26.83,-80.05,0,1975
30.05,-81.75,0,1975
29.55,-82.0,1,1975
29.35,-81.73,1,1975
29.17,-81.17,0,1975
28.8,-81.72,1,1975
28.33,-80.68,1,1975
30.42,-87.25,1,1975
30.4,-86.67,0,1975
27.9,-81.55,0,1975
28.95,-81.3,0,1975
28.3,-81.23,0,1975
27.7,-80.92,0,1975
26.58,-81.5,0,1975
30.95,-85.17,1,1975
28.25,-81.28,1,1975
30.75,-86.6,1,1975
28.88,-81.3,0,1975
28.07,-81.78,1,1975
27.92,-82.8,1,1975
27.93,-82.28,0,1975
29.02,-82.12,1,1975
30.62,-87.33,1,1975
28.07,-81.78,1,1975
28.67,-81.42,1,1975
30.5,-84.0,1,1975
27.37,-80.33,1,1975
27.3,-80.2,1,1975
26.57,-80.33,0,1975
26.63,-81.85,0,1975
27.6,-81.52,1,1975
29.25,-82.17,1,1975
26.63,-80.1,0,1975
27.93,-82.25,1,1975
28.6,-80.8,1,1975
28.6,-80.8,0,1975
30.13,-82.77,0,1975
28.15,-82.53,0,1975
30.52,-87.27,0,1975
25.68,-80.35,1,1975
30.35,-81.63,0,1975
30.57,-85.2,0,1975
27.45,-80.45,1,1975
27.45,-80.33,0,1975
27.77,-82.67,0,1975
30.18,-82.63,1,1975
28.67,-80.88,1,1975
27.33,-82.42,1,1975
25.8,-80.28,0,1975
27.48,-82.63,0,1975
27.22,-81.92,1,1975
28.57,-81.53,1,1975
30.0,-82.6,1,1975
27.78,-82.42,1,1975
29.03,-81.27,0,1975
28.23,-82.18,0,1975
27.78,-82.72,0,1975
28.67,-81.03,0,1975
26.65,-82.15,0,1975
30.28,-85.85,1,1975
30.17,-85.67,0,1975
30.4,-86.62,1,1975
30.78,-85.53,1,1975
27.98,-82.47,1,1975
30.47,-83.4,1,1976
26.42,-80.08,0,1976
30.17,-85.67,0,1976
30.38,-87.35,0,1976
27.77,-82.67,0,1976
29.48,-82.2,0,1976
30.6,-87.03,0,1976
30.67,-87.15,0,1976
30.63,-85.58,0,1976
26.17,-80.42,0,1976
29.8,-85.28,0,1976
29.95,-84.38,0,1976
30.3,-83.17,0,1976
30.25,-82.17,0,1976
30.35,-81.83,0,1976
28.7,-81.17,0,1976
25.93,-81.75,0,1976
29.07,-82.08,0,1976
27.8,-82.8,0,1976
27.5,-81.45,0,1976
30.08,-84.33,0,1976
28.48,-81.25,0,1976
30.38,-81.93,0,1976
27.92,-80.98,0,1976
29.48,-82.87,0,1976
30.08,-82.83,0,1976
29.48,-81.67,0,1976
27.75,-81.8,0,1976
30.28,-83.58,0,1976
28.9,-82.57,0,1976
30.38,-84.38,0,1976
29.13,-80.98,0,1976
28.0,-82.58,1,1976
29.0,-82.37,0,1976
28.95,-81.3,0,1976
28.87,-81.77,0,1976
27.1,-82.45,0,1976
26.75,-80.17,0,1976
30.42,-81.58,1,1976
27.33,-82.53,0,1976
28.23,-82.18,0,1976
28.32,-82.33,0,1976
26.38,-81.45,1,1976
30.47,-87.18,1,1976
30.45,-87.03,0,1976
27.98,-82.38,1,1976
28.12,-81.62,1,1976
29.18,-82.13,1,1976
28.9,-82.57,0,1976
26.13,-81.8,0,1976
29.95,-82.13,1,1976
30.08,-81.45,0,1976
28.37,-82.18,0,1976
30.58,-84.52,1,1976
29.28,-81.13,0,1976
29.5,-82.28,1,1976
27.83,-82.72,0,1976
29.65,-81.63,0,1976
27.9,-82.75,1,1976
26.67,-80.65,0,1976
28.23,-80.6,0,1976
24.92,-80.63,0,1976
26.58,-80.05,0,1976
28.25,-82.63,0,1976
30.3,-82.98,0,1976
30.67,-81.45,0,1976
26.73,-80.93,1,1976
30.45,-84.33,0,1977
30.45,-86.72,0,1977
27.88,-80.5,0,1977
30.47,-86.5,0,1977
29.63,-81.7,2,1977
26.35,-81.85,0,1977
28.3,-81.4,1,1977
30.53,-86.5,0,1977
30.38,-86.52,1,1977
28.27,-81.4,0,1977
28.57,-81.28,0,1977
27.13,-81.37,0,1977
28.6,-80.8,0,1977
29.03,-82.12,1,1977
29.55,-81.65,0,1977
28.25,-82.72,0,1977
29.62,-81.82,1,1977
25.63,-80.48,0,1977
30.15,-81.62,1,1977
29.78,-82.5,1,1977
30.63,-81.6,0,1977
28.03,-81.95,0,1977
27.45,-81.27,0,1977
25.97,-81.73,0,1977
25.97,-81.73,0,1977
27.48,-82.57,1,1977
30.18,-82.63,0,1977
27.22,-81.85,0,1977
26.68,-81.88,0,1977
27.02,-80.42,0,1977
28.23,-82.23,0,1977
30.03,-82.18,1,1977
28.8,-81.87,0,1977
28.7,-80.83,0,1977
28.8,-81.27,0,1977
27.37,-82.38,0,1978
27.57,-80.38,0,1978
29.95,-85.42,0,1978
26.27,-80.12,1,1978
29.82,-85.3,1,1978
27.28,-82.53,1,1978
28.73,-81.6,1,1978
28.67,-81.5,1,1978
28.18,-82.47,2,1978
28.17,-82.18,2,1978
28.47,-82.17,1,1978
29.95,-85.42,1,1978
28.08,-80.6,0,1978
30.07,-81.87,0,1978
28.05,-82.53,0,1978
28.58,-81.33,1,1978
27.07,-80.12,0,1978
27.12,-82.45,1,1978
26.95,-82.07,0,1978
28.97,-81.63,0,1978
27.92,-82.3,2,1978
28.5,-81.53,2,1978
28.62,-81.43,2,1978
26.7,-82.15,1,1978
26.93,-82.05,1,1978
27.3,-80.3,1,1978
27.25,-80.83,1,1978
26.62,-80.05,1,1978
30.67,-81.45,1,1978
29.28,-81.05,1,1978
28.87,-81.67,1,1978
29.85,-82.4,2,1978
29.07,-82.05,2,1978
29.08,-81.58,1,1978
30.82,-86.22,0,1978
26.78,-80.63,0,1978
25.92,-80.35,0,1978
27.48,-82.57,0,1978
30.2,-82.43,0,1978
28.02,-82.12,0,1978
27.1,-82.45,0,1978
29.65,-82.62,0,1978
29.62,-81.9,0,1978
29.5,-81.63,0,1978
26.42,-80.72,0,1978
30.75,-86.42,0,1978
30.07,-81.87,0,1978
30.32,-81.85,1,1978
30.07,-82.17,0,1978
29.33,-83.15,0,1978
29.57,-82.45,2,1978
29.97,-81.32,0,1978
30.03,-81.33,0,1978
28.33,-82.27,0,1978
27.92,-82.7,3,1978
29.43,-81.52,0,1978
27.45,-81.33,1,1978
27.98,-80.98,0,1978
