lat,lon,eal_score,risk_score,hurricane_score,coastal_flood_score,inland_flood_score,tornado_score,wildfire_score,wind_score,surge
27.3801,-81.0411,69.99,80.636,89.96,0.787,70.601,39.984,87.623,81.248,3.056
27.3801,-81.0211,69.641,80.447,89.851,0.483,70.767,38.783,87.542,80.795,3.035
27.3801,-81.0011,69.458,80.354,89.791,0.263,70.845,38.147,87.5,80.578,3.019
27.3801,-80.9811,69.368,80.309,89.76,0.122,70.875,37.837,87.48,80.484,3.009
27.3801,-80.9611,69.327,80.29,89.746,0.044,70.884,37.703,87.472,80.448,3.003
27.3801,-80.9411,69.311,80.282,89.74,0.011,70.885,37.656,87.469,80.437,3.001
27.3801,-80.9211,69.307,80.28,89.739,0.001,70.885,37.645,87.468,80.434,3.0
27.3801,-80.9011,69.307,80.28,89.738,0.0,70.885,37.643,87.468,80.434,3.0
27.3801,-80.8811,69.307,80.28,89.739,0.001,70.885,37.644,87.468,80.434,3.0
27.3801,-80.8611,69.312,80.283,89.74,0.014,70.887,37.654,87.469,80.436,3.001
27.3801,-80.8411,69.336,80.296,89.749,0.079,70.897,37.701,87.47,80.443,3.006
27.3801,-80.8211,69.411,80.338,89.776,0.286,70.933,37.84,87.473,80.463,3.023
27.3801,-80.8011,69.597,80.446,89.844,0.803,71.027,38.172,87.48,80.511,3.066
27.3801,-80.7811,69.999,80.68,89.991,1.916,71.242,38.865,87.489,80.61,3.16
27.3801,-80.7611,70.773,81.136,90.272,4.055,71.67,40.17,87.5,80.798,3.341
27.3801,-80.7411,72.123,81.936,90.762,7.774,72.444,42.412,87.508,81.129,3.659
27.3801,-80.7212,74.25,83.205,91.532,13.602,73.699,45.916,87.506,81.661,4.162
27.3801,-80.7012,77.229,84.99,92.609,21.717,75.508,50.814,87.481,82.432,4.868
27.3801,-80.6812,80.872,87.182,93.923,31.564,77.789,56.825,87.424,83.419,5.729
27.3801,-80.6612,84.71,89.497,95.302,41.826,80.274,63.214,87.332,84.524,6.627
27.3801,-80.6412,88.187,91.601,96.546,50.995,82.617,69.09,87.213,85.603,7.427
27.3801,-80.6212,90.932,93.266,97.522,58.095,84.558,73.831,87.086,86.538,8.044
27.3801,-80.6012,92.859,94.437,98.202,62.949,86.002,77.26,86.966,87.269,8.464
27.3801,-80.5812,94.086,95.184,98.631,65.932,86.988,79.529,86.866,87.797,8.723
27.3801,-80.5612,94.805,95.623,98.879,67.598,87.614,80.921,86.789,88.15,8.869
27.3801,-80.5412,95.195,95.861,99.01,68.444,87.984,81.713,86.736,88.369,8.944
27.3801,-80.5212,95.387,95.979,99.074,68.83,88.185,82.127,86.702,88.493,8.979
27.3801,-80.5012,95.472,96.031,99.102,68.984,88.282,82.319,86.684,88.555,8.994
27.3801,-80.4812,95.504,96.05,99.112,69.034,88.322,82.394,86.676,88.58,8.999
27.3801,-80.4612,95.512,96.055,99.114,69.046,88.334,82.415,86.673,88.588,9.0
27.3801,-80.4412,95.514,96.056,99.115,69.048,88.335,82.419,86.673,88.589,9.0
27.3801,-80.4212,95.514,96.056,99.115,69.048,88.335,82.419,86.673,88.589,9.0
27.3801,-80.4012,95.513,96.056,99.115,69.047,88.334,82.417,86.673,88.588,9.0
27.3801,-80.3812,95.509,96.053,99.113,69.045,88.327,82.405,86.675,88.584,8.999
27.3801,-80.3612,95.496,96.045,99.11,69.039,88.304,82.369,86.682,88.568,8.998
27.3801,-80.3412,95.468,96.028,99.103,69.029,88.255,82.293,86.696,88.536,8.996
27.3801,-80.3212,95.422,96.0,99.09,69.016,88.169,82.165,86.722,88.481,8.992
27.3801,-80.3012,95.353,95.957,99.072,69.0,88.043,81.975,86.761,88.398,8.986
27.3801,-80.2812,95.26,95.901,99.048,68.982,87.873,81.723,86.814,88.288,8.978
27.3801,-80.2612,95.146,95.83,99.018,68.961,87.665,81.415,86.882,88.152,8.968
27.4001,-82.6408,96.293,97.25,99.022,94.022,92.007,93.561,90.296,75.88,13.5
27.4001,-82.6208,96.357,97.305,99.054,94.365,92.068,93.777,90.422,75.936,13.486
27.4001,-82.6008,96.418,97.357,99.083,94.722,92.125,94.026,90.516,75.927,13.486
27.4001,-82.5808,96.475,97.403,99.109,95.088,92.178,94.311,90.577,75.85,13.499
27.4001,-82.5608,96.526,97.443,99.131,95.462,92.223,94.628,90.607,75.707,13.526
27.4001,-82.5408,96.571,97.476,99.149,95.836,92.258,94.975,90.608,75.502,13.567
27.4001,-82.5209,96.61,97.502,99.164,96.207,92.282,95.344,90.584,75.243,13.619
27.4001,-82.5009,96.641,97.522,99.175,96.565,92.295,95.725,90.541,74.944,13.681
27.4001,-82.4809,96.665,97.534,99.182,96.898,92.298,96.1,90.485,74.627,13.747
27.4001,-82.4609,96.683,97.542,99.188,97.194,92.293,96.447,90.425,74.317,13.812
27.4001,-82.4409,96.696,97.546,99.191,97.438,92.285,96.744,90.368,74.043,13.869
27.4001,-82.4209,96.704,97.547,99.192,97.623,92.276,96.973,90.322,73.826,13.915
27.4001,-82.4009,96.709,97.548,99.193,97.747,92.269,97.13,90.29,73.676,13.947
27.4001,-82.3809,96.712,97.548,99.194,97.82,92.265,97.223,90.27,73.587,13.966
27.4001,-82.3609,96.713,97.548,99.194,97.851,92.262,97.264,90.261,73.546,13.975
27.4001,-82.3409,96.711,97.546,99.193,97.849,92.257,97.265,90.259,73.541,13.976
27.4001,-82.3209,96.704,97.541,99.191,97.809,92.246,97.225,90.264,73.57,13.97
27.4001,-82.3009,96.688,97.53,99.187,97.712,92.22,97.127,90.276,73.638,13.956
27.4001,-82.2809,96.652,97.503,99.177,97.518,92.156,96.943,90.293,73.756,13.933
27.4001,-82.2609,96.577,97.446,99.157,97.167,92.015,96.631,90.312,73.932,13.899
27.4001,-82.2409,96.434,97.334,99.116,96.564,91.733,96.131,90.325,74.17,13.856
27.4001,-82.2209,96.176,97.128,99.043,95.577,91.212,95.366,90.316,74.473,13.805
27.4001,-82.2009,95.743,96.777,98.918,94.023,90.318,94.23,90.265,74.845,13.749
27.4001,-82.1809,95.053,96.213,98.719,91.667,88.875,92.591,90.144,75.298,13.69
27.4001,-82.1609,94.016,95.355,98.416,88.236,86.682,90.303,89.921,75.855,13.631
27.4001,-82.1409,92.543,94.123,97.983,83.47,83.541,87.235,89.566,76.548,13.571
27.4001,-82.1209,90.579,92.462,97.4,77.206,79.324,83.324,89.055,77.415,13.513
27.4001,-82.1009,88.138,90.37,96.667,69.485,74.048,78.637,88.386,78.486,13.455
27.4001,-82.0809,85.33,87.926,95.811,60.633,67.936,73.408,87.59,79.77,13.397
27.4001,-82.0609,82.351,85.282,94.886,51.234,61.403,68.009,86.725,81.249,13.338
27.4001,-82.0409,79.437,82.628,93.958,41.982,54.949,62.853,85.866,82.879,13.277
27.4001,-82.0209,76.795,80.137,93.088,33.48,49.024,58.277,85.083,84.603,13.214
27.4001,-82.0009,74.555,77.925,92.315,26.107,43.913,54.469,84.424,86.371,13.146
27.4001,-81.9809,72.761,76.037,91.656,19.986,39.722,51.463,83.908,88.141,13.074
27.4001,-81.9609,71.389,74.47,91.108,15.055,36.414,49.187,83.531,89.883,12.995
27.4001,-81.9409,70.381,73.189,90.661,11.157,33.877,47.52,83.275,91.562,12.908
27.4001,-81.921,69.665,72.157,90.3,8.117,31.975,46.33,83.117,93.14,12.811
27.4001,-81.901,69.174,71.34,90.013,5.783,30.581,45.501,83.03,94.563,12.703
27.4001,-81.881,68.849,70.711,89.793,4.036,29.587,44.939,82.99,95.778,12.583
27.4001,-81.861,68.642,70.251,89.631,2.783,28.907,44.571,82.979,96.742,12.447
27.4001,-81.841,68.518,69.937,89.52,1.94,28.469,44.343,82.979,97.439,12.293
27.4001,-81.821,68.449,69.745,89.453,1.429,28.211,44.214,82.984,97.882,12.121
27.4001,-81.801,68.418,69.652,89.42,1.175,28.09,44.154,82.988,98.104,11.926
27.4001,-81.781,68.414,69.642,89.415,1.129,28.08,44.15,82.99,98.135,11.708
27.4001,-81.761,68.436,69.712,89.438,1.271,28.176,44.2,82.99,97.985,11.465
27.4001,-81.741,68.489,69.874,89.49,1.603,28.4,44.317,82.992,97.648,11.196
27.4001,-81.721,68.588,70.147,89.577,2.136,28.794,44.529,83.003,97.113,10.9
27.4001,-81.701,68.754,70.559,89.704,2.867,29.424,44.884,83.035,96.387,10.578
27.4001,-81.681,69.021,71.145,89.874,3.759,30.383,45.451,83.111,95.514,10.23
27.4001,-81.661,69.438,71.952,90.094,4.738,31.801,46.333,83.263,94.571,9.859
27.4001,-81.641,70.072,73.045,90.369,5.684,33.848,47.67,83.534,93.68,9.469
27.4001,-81.621,71.001,74.501,90.703,6.438,36.718,49.629,83.976,92.995,9.062
27.4001,-81.601,72.291,76.377,91.098,6.813,40.549,52.347,84.628,92.689,8.645
27.4001,-81.581,73.941,78.65,91.539,6.65,45.283,55.822,85.493,92.903,8.223
27.4001,-81.561,75.829,81.146,91.99,5.912,50.52,59.788,86.497,93.662,7.801
27.4001,-81.541,77.714,83.562,92.402,4.751,55.571,63.73,87.501,94.812,7.386
27.4001,-81.521,79.343,85.599,92.732,3.455,59.772,67.114,88.359,96.079,6.982
27.4001,-81.501,80.575,87.106,92.967,2.293,62.811,69.649,88.994,97.212,6.595
27.4001,-81.481,81.411,88.107,93.118,1.405,64.76,71.345,89.409,98.084,6.228
27.4001,-81.461,81.932,88.717,93.209,0.802,65.893,72.384,89.656,98.684,5.885
27.4001,-81.441,82.236,89.066,93.261,0.429,66.501,72.977,89.79,99.063,5.567
27.4001,-81.421,82.405,89.254,93.289,0.217,66.803,73.297,89.859,99.286,5.276
27.4001,-81.401,82.493,89.35,93.304,0.105,66.943,73.459,89.891,99.408,5.011
27.4001,-81.381,82.536,89.395,93.312,0.051,67.003,73.536,89.906,99.47,4.772
27.4001,-81.361,82.554,89.415,93.315,0.028,67.026,73.568,89.911,99.496,4.558
27.4001,-81.341,82.559,89.42,93.316,0.021,67.034,73.577,89.913,99.504,4.368
27.4001,-81.3211,82.554,89.416,93.315,0.025,67.034,73.569,89.912,99.496,4.199
27.4001,-81.3011,82.535,89.399,93.311,0.04,67.029,73.535,89.91,99.468,4.049
27.4001,-81.2811,82.489,89.358,93.3,0.074,67.019,73.453,89.903,99.399,3.916
27.4001,-81.2611,82.392,89.275,93.278,0.14,67.007,73.275,89.889,99.256,3.797
27.4001,-81.2411,82.204,89.117,93.235,0.255,67.0,72.912,89.863,98.977,3.69
27.4001,-81.2211,81.864,88.838,93.154,0.437,67.016,72.215,89.815,98.47,3.594
27.4001,-81.2011,81.284,88.377,93.012,0.7,67.088,70.954,89.73,97.603,3.507
27.4001,-81.1811,80.358,87.664,92.78,1.043,67.266,68.815,89.588,96.219,3.427
27.4001,-81.1611,79.002,86.653,92.432,1.425,67.606,65.488,89.367,94.191,3.354
27.4001,-81.1411,77.228,85.375,91.966,1.753,68.136,60.887,89.061,91.547,3.287
27.4001,-81.1211,75.226,83.983,91.428,1.911,68.807,55.424,88.693,88.586,3.227
27.4001,-81.1011,73.319,82.708,90.905,1.833,69.496,49.978,88.323,85.805,3.174
27.4001,-81.0811,71.788,81.725,90.476,1.553,70.071,45.419,88.01,83.619,3.128
27.4001,-81.0611,70.725,81.073,90.17,1.175,70.469,42.139,87.782,82.151,3.09
27.4001,-81.0411,70.064,80.688,89.975,0.801,70.703,40.045,87.636,81.282,3.059
27.4001,-81.0211,69.684,80.477,89.859,0.493,70.82,38.825,87.55,80.818,3.036
27.4001,-81.0011,69.48,80.368,89.795,0.268,70.87,38.17,87.504,80.591,3.02
27.4001,-80.9811,69.377,80.315,89.762,0.125,70.885,37.848,87.482,80.489,3.009
27.4001,-80.9611,69.33,80.292,89.746,0.046,70.887,37.707,87.472,80.45,3.003
27.4001,-80.9411,69.312,80.283,89.74,0.011,70.886,37.657,87.469,80.437,3.001
27.4001,-80.9211,69.307,80.28,89.739,0.001,70.885,37.645,87.468,80.434,3.0
27.4001,-80.9011,69.307,80.28,89.738,0.0,70.885,37.643,87.468,80.434,3.0
27.4001,-80.8811,69.307,80.28,89.739,0.001,70.885,37.644,87.468,80.434,3.0
27.4001,-80.8611,69.313,80.283,89.74,0.015,70.887,37.655,87.469,80.436,3.001
27.4001,-80.8411,69.338,80.297,89.75,0.083,70.899,37.704,87.47,80.444,3.007
27.4001,-80.8211,69.418,80.343,89.779,0.299,70.938,37.85,87.474,80.466,3.025
27.4001,-80.8011,69.618,80.459,89.851,0.841,71.041,38.199,87.481,80.516,3.07
27.4001,-80.7811,70.044,80.708,90.005,2.006,71.271,38.922,87.491,80.621,3.167
27.4001,-80.7611,70.858,81.189,90.3,4.239,71.724,40.275,87.502,80.816,3.357
27.4001,-80.7411,72.266,82.025,90.81,8.094,72.531,42.583,87.511,81.153,3.687
27.4001,-80.7212,74.455,83.332,91.602,14.076,73.819,46.148,87.509,81.686,4.203
27.4001,-80.7012,77.475,85.143,92.692,22.291,75.646,51.063,87.483,82.447,4.918
27.4001,-80.6812,81.109,87.329,94.003,32.113,77.913,57.013,87.425,83.411,5.777
27.4001,-80.6612,84.886,89.608,95.361,42.223,80.351,63.269,87.333,84.481,6.662
27.4001,-80.6412,88.281,91.662,96.576,51.19,82.637,69.005,87.215,85.531,7.444
27.4001,-80.6212,90.959,93.285,97.53,58.13,84.535,73.659,87.089,86.452,8.047
27.4001,-80.6012,92.85,94.433,98.198,62.903,85.962,77.071,86.969,87.189,8.46
27.4001,-80.5812,94.066,95.173,98.623,65.866,86.95,79.371,86.868,87.734,8.717
27.4001,-80.5612,94.786,95.612,98.871,67.542,87.585,80.81,86.791,88.108,8.864
27.4001,-80.5412,95.181,95.853,99.005,68.405,87.965,81.645,86.737,88.344,8.94
27.4001,-80.5212,95.378,95.973,99.071,68.807,88.173,82.089,86.703,88.479,8.977
27.4001,-80.5012,95.467,96.027,99.1,68.972,88.276,82.3,86.685,88.548,8.992
27.4001,-80.4812,95.501,96.048,99.111,69.029,88.318,82.386,86.677,88.577,8.998
27.4001,-80.4612,95.511,96.055,99.114,69.045,88.332,82.412,86.674,88.587,9.0
27.4001,-80.4412,95.513,96.056,99.115,69.047,88.335,82.418,86.673,88.589,9.0
27.4001,-80.4212,95.513,96.056,99.115,69.047,88.335,82.418,86.673,88.589,9.0
27.4001,-80.4012,95.512,96.055,99.114,69.046,88.333,82.415,86.674,88.588,9.0
27.4001,-80.3812,95.507,96.052,99.113,69.043,88.325,82.401,86.676,88.582,8.999
27.4001,-80.3612,95.494,96.044,99.109,69.035,88.302,82.364,86.682,88.566,8.998
27.4001,-80.3412,95.468,96.028,99.102,69.02,88.256,82.289,86.695,88.535,8.995
27.4001,-80.3212,95.424,96.001,99.09,69.0,88.178,82.166,86.718,88.482,8.991
27.4001,-80.3012,95.359,95.961,99.073,68.974,88.063,81.986,86.753,88.405,8.985
27.4001,-80.2812,95.273,95.908,99.05,68.943,87.909,81.748,86.801,88.302,8.977
27.4001,-80.2612,95.166,95.842,99.021,68.906,87.719,81.457,86.863,88.175,8.967
27.4201,-82.6608,96.243,97.186,98.974,93.886,91.977,93.774,89.922,75.294,13.646
27.4201,-82.6408,96.302,97.24,99.008,94.218,92.017,93.964,90.103,75.418,13.619
27.4201,-82.6208,96.361,97.291,99.041,94.573,92.059,94.193,90.249,75.475,13.604
27.4201,-82.6008,96.418,97.34,99.071,94.948,92.101,94.459,90.359,75.46,13.603
27.4201,-82.5808,96.472,97.385,99.098,95.338,92.14,94.762,90.433,75.374,13.617
27.4201,-82.5608,96.522,97.424,99.122,95.735,92.176,95.097,90.472,75.22,13.644
27.4201,-82.5408,96.567,97.458,99.141,96.131,92.205,95.456,90.48,75.008,13.684
27.4201,-82.5209,96.606,97.485,99.157,96.514,92.227,95.826,90.463,74.751,13.734
27.4201,-82.5009,96.639,97.506,99.17,96.872,92.242,96.19,90.428,74.471,13.789
27.4201,-82.4809,96.665,97.522,99.179,97.19,92.251,96.528,90.384,74.193,13.844
27.4201,-82.4609,96.684,97.533,99.185,97.454,92.256,96.819,90.339,73.943,13.895
27.4201,-82.4409,96.699,97.54,99.189,97.656,92.258,97.047,90.3,73.741,13.936
27.4201,-82.4209,96.708,97.545,99.192,97.794,92.26,97.205,90.271,73.598,13.965
27.4201,-82.4009,96.714,97.547,99.194,97.877,92.261,97.301,90.253,73.511,13.983
27.4201,-82.3809,96.717,97.549,99.194,97.918,92.262,97.349,90.244,73.467,13.992
27.4201,-82.3609,96.718,97.549,99.195,97.934,92.262,97.368,90.24,73.45,13.995
27.4201,-82.3409,96.717,97.549,99.194,97.934,92.261,97.368,90.24,73.449,13.995
27.4201,-82.3209,96.714,97.547,99.194,97.914,92.256,97.349,90.242,73.463,13.993
27.4201,-82.3009,96.705,97.54,99.191,97.858,92.24,97.296,90.248,73.5,13.986
27.4201,-82.2809,96.68,97.521,99.184,97.728,92.195,97.178,90.258,73.574,13.972
27.4201,-82.2609,96.622,97.475,99.167,97.458,92.085,96.951,90.271,73.701,13.949
27.4201,-82.2409,96.501,97.379,99.133,96.952,91.848,96.551,90.279,73.895,13.917
27.4201,-82.2209,96.273,97.194,99.066,96.068,91.387,95.892,90.271,74.168,13.875
27.4201,-82.2009,95.874,96.865,98.949,94.608,90.562,94.86,90.226,74.535,13.827
27.4201,-82.1809,95.217,96.318,98.755,92.316,89.188,93.314,90.117,75.015,13.773
27.4201,-82.1609,94.206,95.466,98.454,88.892,87.046,91.092,89.909,75.642,13.716
27.4201,-82.1409,92.742,94.217,98.013,84.041,83.916,88.044,89.57,76.456,13.657
27.4201,-82.1209,90.759,92.504,97.411,77.565,79.641,84.09,89.072,77.503,13.597
27.4201,-82.1009,88.264,90.318,96.643,69.488,74.222,79.283,88.411,78.816,13.537
27.4201,-82.0809,85.368,87.735,95.738,60.146,67.88,73.862,87.615,80.399,13.476
27.4201,-82.0609,82.281,84.921,94.752,50.178,61.057,68.222,86.745,82.215,13.414
27.4201,-82.0409,79.258,82.089,93.761,40.354,54.301,62.815,85.88,84.193,13.349
27.4201,-82.0209,76.525,79.434,92.834,31.361,48.107,58.019,85.094,86.245,13.281
27.4201,-82.0009,74.226,77.092,92.016,23.628,42.799,54.044,84.436,88.291,13.209
27.4201,-81.9809,72.405,75.12,91.328,17.302,38.493,50.936,83.926,90.264,13.132
27.4201,-81.9609,71.037,73.517,90.769,12.321,35.154,48.619,83.559,92.115,13.048
27.4201,-81.9409,70.054,72.251,90.327,8.513,32.658,46.957,83.313,93.799,12.957
27.4201,-81.921,69.378,71.276,89.987,5.681,30.855,45.809,83.161,95.274,12.855
27.4201,-81.901,68.933,70.551,89.734,3.64,29.599,45.044,83.077,96.501,12.743
27.4201,-81.881,68.654,70.037,89.554,2.232,28.762,44.556,83.036,97.456,12.617
27.4201,-81.861,68.489,69.694,89.434,1.316,28.235,44.261,83.019,98.139,12.477
27.4201,-81.841,68.399,69.484,89.361,0.767,27.927,44.094,83.014,98.578,12.32
27.4201,-81.821,68.353,69.37,89.322,0.471,27.765,44.009,83.013,98.827,12.144
27.4201,-81.801,68.334,69.321,89.304,0.341,27.696,43.973,83.013,98.938,11.947
27.4201,-81.781,68.332,69.317,89.303,0.325,27.692,43.971,83.014,98.948,11.728
27.4201,-81.761,68.347,69.358,89.316,0.41,27.751,44.002,83.015,98.864,11.486
27.4201,-81.741,68.384,69.458,89.348,0.614,27.895,44.08,83.019,98.664,11.218
27.4201,-81.721,68.459,69.645,89.408,0.975,28.176,44.236,83.03,98.315,10.925
27.4201,-81.701,68.594,69.957,89.504,1.521,28.669,44.518,83.06,97.789,10.608
27.4201,-81.681,68.825,70.442,89.646,2.257,29.477,45.001,83.129,97.087,10.267
27.4201,-81.661,69.202,71.158,89.843,3.144,30.742,45.789,83.265,96.249,9.904
27.4201,-81.641,69.793,72.179,90.106,4.096,32.646,47.027,83.512,95.365,9.523
27.4201,-81.621,70.679,73.589,90.441,4.971,35.393,48.885,83.92,94.568,9.127
27.4201,-81.601,71.928,75.454,90.85,5.585,39.139,51.509,84.532,94.029,8.721
27.4201,-81.581,73.548,77.754,91.318,5.756,43.849,54.916,85.357,93.913,8.31
27.4201,-81.561,75.427,80.326,91.807,5.387,49.152,58.866,86.333,94.299,7.899
27.4201,-81.541,77.334,82.86,92.261,4.554,54.369,62.866,87.33,95.109,7.494
27.4201,-81.521,79.013,85.04,92.631,3.489,58.806,66.372,88.203,96.127,7.099
27.4201,-81.501,80.308,86.687,92.898,2.448,62.096,69.059,88.867,97.117,6.719
27.4201,-81.481,81.205,87.806,93.072,1.598,64.265,70.901,89.314,97.929,6.357
27.4201,-81.461,81.778,88.507,93.178,0.984,65.567,72.061,89.589,98.522,6.017
27.4201,-81.441,82.123,88.92,93.24,0.58,66.293,72.747,89.745,98.919,5.7
27.4201,-81.421,82.321,89.152,93.274,0.333,66.674,73.133,89.829,99.168,5.408
27.4201,-81.401,82.431,89.278,93.293,0.191,66.863,73.342,89.872,99.314,5.141
27.4201,-81.381,82.488,89.343,93.303,0.115,66.953,73.449,89.892,99.395,4.898
27.4201,-81.361,82.515,89.373,93.308,0.078,66.994,73.498,89.902,99.434,4.679
27.4201,-81.341,82.523,89.383,93.309,0.065,67.011,73.513,89.905,99.445,4.482
27.4201,-81.3211,82.515,89.376,93.307,0.07,67.016,73.498,89.905,99.432,4.305
27.4201,-81.3011,82.487,89.351,93.3,0.093,67.016,73.448,89.902,99.388,4.146
27.4201,-81.2811,82.428,89.298,93.287,0.142,67.015,73.336,89.894,99.293,4.003
27.4201,-81.2611,82.314,89.198,93.261,0.227,67.02,73.115,89.879,99.112,3.875
27.4201,-81.2411,82.108,89.022,93.212,0.364,67.046,72.695,89.853,98.786,3.758
27.4201,-81.2211,81.753,88.728,93.125,0.571,67.115,71.93,89.805,98.225,3.652
27.4201,-81.2011,81.167,88.258,92.979,0.857,67.262,70.597,89.722,97.306,3.555
27.4201,-81.1811,80.255,87.552,92.746,1.214,67.532,68.405,89.584,95.887,3.467
27.4201,-81.1611,78.942,86.572,92.404,1.593,67.961,65.087,89.372,93.869,3.386
27.4201,-81.1411,77.244,85.352,91.954,1.904,68.544,60.598,89.078,91.301,3.313
27.4201,-81.1211,75.332,84.029,91.439,2.038,69.209,55.341,88.726,88.469,3.247
27.4201,-81.1011,73.494,82.807,90.936,1.939,69.834,50.109,88.366,85.816,3.19
27.4201,-81.0811,71.982,81.842,90.516,1.647,70.319,45.681,88.054,83.708,3.14
27.4201,-81.0611,70.895,81.177,90.208,1.261,70.631,42.426,87.819,82.258,3.1
27.4201,-81.0411,70.191,80.764,90.005,0.878,70.799,40.286,87.663,81.373,3.067
27.4201,-81.0211,69.769,80.526,89.881,0.556,70.872,38.999,87.567,80.88,3.042
27.4201,-81.0011,69.531,80.397,89.809,0.318,70.896,38.282,87.514,80.628,3.024
27.4201,-80.9811,69.405,80.331,89.77,0.16,70.897,37.913,87.487,80.509,3.012
27.4201,-80.9611,69.344,80.299,89.751,0.069,70.892,37.742,87.475,80.459,3.005
27.4201,-80.9411,69.319,80.286,89.742,0.024,70.888,37.673,87.47,80.441,3.002
27.4201,-80.9211,69.31,80.282,89.74,0.007,70.886,37.651,87.469,80.436,3.001
27.4201,-80.9011,69.309,80.281,89.739,0.004,70.885,37.647,87.468,80.435,3.0
27.4201,-80.8811,69.31,80.282,89.74,0.008,70.886,37.651,87.469,80.435,3.001
27.4201,-80.8611,69.321,80.288,89.743,0.035,70.891,37.671,87.469,80.439,3.003
27.4201,-80.8411,69.358,80.309,89.756,0.13,70.909,37.739,87.472,80.45,3.011
27.4201,-80.8211,69.459,80.367,89.793,0.399,70.96,37.92,87.476,80.477,3.033
27.4201,-80.8011,69.696,80.505,89.878,1.033,71.085,38.325,87.484,80.537,3.086
27.4201,-80.7811,70.182,80.79,90.053,2.351,71.349,39.135,87.496,80.653,3.197
27.4201,-80.7611,71.085,81.324,90.379,4.809,71.853,40.61,87.509,80.863,3.405
27.4201,-80.7411,72.603,82.228,90.928,8.953,72.72,43.058,87.518,81.213,3.76
27.4201,-80.7212,74.897,83.6,91.757,15.213,74.063,46.736,87.516,81.751,4.301
27.4201,-80.7012,77.967,85.442,92.866,23.569,75.907,51.663,87.491,82.494,5.029
27.4201,-80.6812,81.555,87.602,94.16,33.279,78.126,57.463,87.435,83.41,5.877
27.4201,-80.6612,85.193,89.798,95.47,43.043,80.46,63.439,87.346,84.414,6.731
27.4201,-80.6412,88.421,91.75,96.626,51.588,82.627,68.876,87.232,85.401,7.476
27.4201,-80.6212,90.966,93.292,97.533,58.198,84.437,73.325,87.109,86.286,8.049
27.4201,-80.6012,92.785,94.397,98.176,62.795,85.824,76.666,86.991,87.02,8.448
27.4201,-80.5812,93.982,95.124,98.595,65.708,86.815,79.0,86.888,87.59,8.701
27.4201,-80.5612,94.713,95.568,98.847,67.401,87.477,80.525,86.807,88.0,8.85
27.4201,-80.5412,95.126,95.82,98.987,68.305,87.888,81.452,86.749,88.271,8.931
27.4201,-80.5212,95.343,95.952,99.06,68.744,88.124,81.971,86.712,88.435,8.971
27.4201,-80.5012,95.446,96.015,99.093,68.937,88.246,82.234,86.69,88.523,8.989
27.4201,-80.4812,95.49,96.041,99.107,69.012,88.302,82.351,86.68,88.564,8.996
27.4201,-80.4612,95.506,96.051,99.112,69.037,88.324,82.396,86.676,88.581,8.999
27.4201,-80.4412,95.51,96.054,99.114,69.044,88.331,82.409,86.674,88.586,9.0
27.4201,-80.4212,95.511,96.054,99.114,69.045,88.331,82.411,86.674,88.586,9.0
27.4201,-80.4012,95.509,96.053,99.113,69.043,88.327,82.404,86.675,88.583,8.999
27.4201,-80.3812,95.502,96.049,99.111,69.037,88.315,82.383,86.678,88.574,8.999
